period,stock_symbol,free_cash_flow,end_cash_position,begin_cash_position,changes_in_cash,operating_cashflow,cashflow_from_cont_operation
2019-12-31 00:00:00,D,,,,,,
2023-12-31 00:00:00,DPZ,485468000.00,403133000.00,395204000.00,7589000.00,590864000.00,590864000.00
2022-12-31 00:00:00,DPZ,388083000.00,395204000.00,490480000.00,-94313000.00,475317000.00,475317000.00
2021-12-31 00:00:00,DPZ,560034000.00,490480000.00,502146000.00,-11350000.00,654206000.00,654206000.00
2020-12-31 00:00:00,DPZ,504026000.00,168821000.00,190615000.00,17461000.00,592794000.00,592794000.00
2019-12-31 00:00:00,DPZ,,,,,,
2023-12-31 00:00:00,DOV,1143753000.00,415861000.00,380868000.00,41659000.00,1336345000.00,1336345000.00
2022-12-31 00:00:00,DOV,584762000.00,380868000.00,385504000.00,4535000.00,805724000.00,805724000.00
2021-12-31 00:00:00,DOV,944400000.00,385504000.00,513075000.00,-126768000.00,1115865000.00,1115865000.00
2020-12-31 00:00:00,DOV,939118000.00,513075000.00,397253000.00,117141000.00,1104810000.00,1104810000.00
2019-12-31 00:00:00,DOV,,,,,,
2023-12-31 00:00:00,DOW,2719000000.00,2987000000.00,3940000000.00,-847000000.00,5196000000.00,5164000000.00
2022-12-31 00:00:00,DOW,5417000000.00,3886000000.00,3033000000.00,1144000000.00,7475000000.00,7486000000.00
2021-12-31 00:00:00,DOW,4685000000.00,2988000000.00,5108000000.00,-1976000000.00,7009000000.00,7069000000.00
2020-12-31 00:00:00,DOW,4839000000.00,5104000000.00,2380000000.00,2621000000.00,6226000000.00,6252000000.00
2019-12-31 00:00:00,DOW,,,,,,
2023-09-30 00:00:00,DHI,4155500000.00,3900100000.00,2572900000.00,1327200000.00,4304100000.00,4304100000.00
2022-09-30 00:00:00,DHI,413600000.00,2572900000.00,3237200000.00,-664300000.00,561800000.00,561800000.00
2021-09-30 00:00:00,DHI,267000000.00,3237200000.00,3040100000.00,197100000.00,534400000.00,534400000.00
2020-09-30 00:00:00,DHI,1134800000.00,3040100000.00,1514000000.00,1526100000.00,1421600000.00,1421600000.00
2023-12-31 00:00:00,DTE,-714000000.00,51000000.00,43000000.00,8000000.00,3220000000.00,3220000000.00
2022-12-31 00:00:00,DTE,-1401000000.00,43000000.00,35000000.00,8000000.00,1977000000.00,1977000000.00
2021-12-31 00:00:00,DTE,-705000000.00,35000000.00,516000000.00,-481000000.00,3067000000.00,3067000000.00
2020-12-31 00:00:00,DTE,-160000000.00,516000000.00,93000000.00,423000000.00,3697000000.00,3697000000.00
2019-12-31 00:00:00,DTE,,,,,,
2023-12-31 00:00:00,DUK,-2726000000.00,357000000.00,603000000.00,-246000000.00,9878000000.00,9878000000.00
2022-12-31 00:00:00,DUK,-5440000000.00,603000000.00,520000000.00,83000000.00,5927000000.00,5927000000.00
2021-12-31 00:00:00,DUK,-1425000000.00,520000000.00,556000000.00,-36000000.00,8290000000.00,8290000000.00
2020-12-31 00:00:00,DUK,-1051000000.00,556000000.00,573000000.00,-17000000.00,8856000000.00,8856000000.00
2019-12-31 00:00:00,DUK,,,,,,
2023-12-31 00:00:00,DD,-462000000.00,2803000000.00,3772000000.00,-932000000.00,1918000000.00,2191000000.00
2022-12-31 00:00:00,DD,-74000000.00,3772000000.00,2076000000.00,1844000000.00,588000000.00,1249000000.00
2021-12-31 00:00:00,DD,-853000000.00,2076000000.00,8775000000.00,-6627000000.00,2281000000.00,1846000000.00
2020-12-31 00:00:00,DD,2831000000.00,8775000000.00,1577000000.00,7131000000.00,4095000000.00,4095000000.00
2019-12-31 00:00:00,DD,,,,,,
2023-12-31 00:00:00,EMN,541000000.00,548000000.00,493000000.00,54000000.00,1374000000.00,1374000000.00
2022-12-31 00:00:00,EMN,351000000.00,493000000.00,459000000.00,46000000.00,975000000.00,975000000.00
2021-12-31 00:00:00,EMN,1041000000.00,459000000.00,564000000.00,-100000000.00,1619000000.00,1619000000.00
2020-12-31 00:00:00,EMN,1059000000.00,564000000.00,204000000.00,357000000.00,1455000000.00,1455000000.00
2019-12-31 00:00:00,EMN,,,,,,
2023-12-31 00:00:00,ETN,2867000000.00,488000000.00,294000000.00,178000000.00,3624000000.00,3624000000.00
2022-12-31 00:00:00,ETN,1935000000.00,294000000.00,297000000.00,-7000000.00,2533000000.00,2533000000.00
2021-12-31 00:00:00,ETN,1588000000.00,297000000.00,438000000.00,-136000000.00,2163000000.00,2163000000.00
2020-12-31 00:00:00,ETN,2555000000.00,438000000.00,370000000.00,83000000.00,2944000000.00,2944000000.00
2019-12-31 00:00:00,ETN,,,,,,
2023-12-31 00:00:00,EBAY,1970000000.00,2493000000.00,2272000000.00,216000000.00,2426000000.00,2431000000.00
2022-12-31 00:00:00,EBAY,1805000000.00,2272000000.00,1406000000.00,923000000.00,2254000000.00,2627000000.00
2021-12-31 00:00:00,EBAY,2213000000.00,1406000000.00,1594000000.00,-212000000.00,2657000000.00,3093000000.00
2020-12-31 00:00:00,EBAY,1956000000.00,1594000000.00,996000000.00,521000000.00,2419000000.00,3004000000.00
2019-12-31 00:00:00,EBAY,,,,,,
2023-12-31 00:00:00,ECL,1637000000.00,919500000.00,598600000.00,366600000.00,2411800000.00,2411800000.00
2022-12-31 00:00:00,ECL,1075600000.00,598600000.00,359900000.00,234300000.00,1788400000.00,1788400000.00
2021-12-31 00:00:00,ECL,1418900000.00,359900000.00,1260200000.00,-914600000.00,2061900000.00,2061900000.00
2020-12-31 00:00:00,ECL,1371200000.00,1260200000.00,186400000.00,1103900000.00,1860200000.00,1741800000.00
2019-12-31 00:00:00,ECL,,,,,,
2023-12-31 00:00:00,EIX,-2047000000.00,532000000.00,917000000.00,-385000000.00,3401000000.00,3401000000.00
2022-12-31 00:00:00,EIX,-2562000000.00,917000000.00,394000000.00,523000000.00,3216000000.00,3216000000.00
2021-12-31 00:00:00,EIX,-5494000000.00,394000000.00,89000000.00,305000000.00,11000000.00,11000000.00
2020-12-31 00:00:00,EIX,-4053000000.00,56000000.00,24000000.00,32000000.00,1427000000.00,1427000000.00
2019-12-31 00:00:00,EIX,,,,,,
2023-12-31 00:00:00,EW,629500000.00,1148000000.00,772600000.00,358600000.00,895800000.00,895800000.00
2022-12-31 00:00:00,EW,953400000.00,772600000.00,867400000.00,-114000000.00,1218200000.00,1218200000.00
2021-12-31 00:00:00,EW,1402300000.00,867400000.00,1200200000.00,-346700000.00,1732100000.00,1732100000.00
2020-12-31 00:00:00,EW,647000000.00,1200200000.00,1184400000.00,36300000.00,1054300000.00,1054300000.00
2019-12-31 00:00:00,EW,,,,,,
2024-03-31 00:00:00,EA,2116000000.00,2900000000.00,2424000000.00,484000000.00,2315000000.00,2315000000.00
2023-03-31 00:00:00,EA,1343000000.00,2424000000.00,2732000000.00,-267000000.00,1550000000.00,1550000000.00
2022-03-31 00:00:00,EA,1711000000.00,2732000000.00,5260000000.00,-2525000000.00,1899000000.00,1899000000.00
2021-03-31 00:00:00,EA,1810000000.00,5260000000.00,3768000000.00,1414000000.00,1934000000.00,1934000000.00
2020-03-31 00:00:00,EA,,,,,,
2023-12-31 00:00:00,ELV,6765000000.00,6526000000.00,7387000000.00,-860000000.00,8061000000.00,8061000000.00
2022-12-31 00:00:00,ELV,7247000000.00,7387000000.00,4880000000.00,2521000000.00,8399000000.00,8399000000.00
2021-12-31 00:00:00,ELV,7277000000.00,4880000000.00,5741000000.00,-851000000.00,8364000000.00,8364000000.00
2020-12-31 00:00:00,ELV,9667000000.00,5741000000.00,4937000000.00,797000000.00,10688000000.00,10688000000.00
2019-12-31 00:00:00,ELV,,,,,,
2023-09-30 00:00:00,EMR,274000000.00,8051000000.00,1804000000.00,6229000000.00,637000000.00,2726000000.00
2022-09-30 00:00:00,EMR,2623000000.00,1804000000.00,2354000000.00,-364000000.00,2922000000.00,2048000000.00
2021-09-30 00:00:00,EMR,3171000000.00,2354000000.00,3315000000.00,-967000000.00,3575000000.00,2458000000.00
2020-09-30 00:00:00,EMR,2545000000.00,3315000000.00,1494000000.00,1834000000.00,3083000000.00,3083000000.00
2023-12-31 00:00:00,ENPH,586379000.00,288748000.00,473244000.00,-186349000.00,696780000.00,696780000.00
2022-12-31 00:00:00,ENPH,698374000.00,473244000.00,119316000.00,355785000.00,744817000.00,744817000.00
2021-12-31 00:00:00,ENPH,299520000.00,119316000.00,679379000.00,-558108000.00,352028000.00,352028000.00
2020-12-31 00:00:00,ENPH,195776000.00,679379000.00,296109000.00,382444000.00,216334000.00,216334000.00
2019-12-31 00:00:00,ENPH,,,,,,
2023-12-31 00:00:00,ETR,-417297000.00,132548000.00,224164000.00,-91616000.00,4294328000.00,4294328000.00
2022-12-31 00:00:00,ETR,-2703249000.00,224164000.00,442559000.00,-218395000.00,2585490000.00,2585490000.00
2021-12-31 00:00:00,ETR,-3953095000.00,442559000.00,1759099000.00,-1316540000.00,2300713000.00,2300713000.00
2020-12-31 00:00:00,ETR,-2466995000.00,1759099000.00,425722000.00,1333377000.00,2689866000.00,2689866000.00
2019-12-31 00:00:00,ETR,,,,,,
2023-12-31 00:00:00,EOG,5155000000.00,5278000000.00,5972000000.00,-694000000.00,11340000000.00,11340000000.00
2022-12-31 00:00:00,EOG,6093000000.00,5972000000.00,5209000000.00,764000000.00,11093000000.00,11093000000.00
2021-12-31 00:00:00,EOG,4941000000.00,5209000000.00,3329000000.00,1879000000.00,8791000000.00,8791000000.00
2020-12-31 00:00:00,EOG,1543000000.00,3329000000.00,2028000000.00,1301000000.00,5008000000.00,5008000000.00
2019-12-31 00:00:00,EOG,,,,,,
2023-12-31 00:00:00,EPAM,534219000.00,2043108000.00,1683636000.00,330093000.00,562634000.00,562634000.00
2022-12-31 00:00:00,EPAM,382475000.00,1683636000.00,1449347000.00,279156000.00,464104000.00,464104000.00
2021-12-31 00:00:00,EPAM,460826000.00,1449347000.00,1323533000.00,143846000.00,572327000.00,572327000.00
2020-12-31 00:00:00,EPAM,475614000.00,1323533000.00,937688000.00,376488000.00,544407000.00,544407000.00
2023-12-31 00:00:00,EQT,1159813000.00,80977000.00,1458644000.00,-1377667000.00,3178850000.00,3178850000.00
2022-12-31 00:00:00,EQT,2065117000.00,1458644000.00,113963000.00,1344681000.00,3465560000.00,3465560000.00
2021-12-31 00:00:00,EQT,607320000.00,113963000.00,18210000.00,95753000.00,1662448000.00,1662448000.00
2020-12-31 00:00:00,EQT,495470000.00,18210000.00,4596000.00,13614000.00,1537701000.00,1537701000.00
2019-12-31 00:00:00,EQT,,,,,,
2023-12-31 00:00:00,EFX,515500000.00,216800000.00,285200000.00,-67600000.00,1116800000.00,1116800000.00
2022-12-31 00:00:00,EFX,132600000.00,285200000.00,224700000.00,71300000.00,757100000.00,757100000.00
2021-12-31 00:00:00,EFX,865800000.00,224700000.00,1684600000.00,-1445700000.00,1334800000.00,1334800000.00
2020-12-31 00:00:00,EFX,524900000.00,1684600000.00,401300000.00,1264300000.00,946200000.00,946200000.00
2019-12-31 00:00:00,EFX,,,,,,
2023-12-31 00:00:00,EQIX,435577000.00,2096309000.00,1908248000.00,203677000.00,3216595000.00,3216595000.00
2022-12-31 00:00:00,EQIX,685178000.00,1908248000.00,1549454000.00,456995000.00,2963182000.00,2963182000.00
2021-12-31 00:00:00,EQIX,-204306000.00,1549454000.00,1625695000.00,-45767000.00,2547206000.00,2547206000.00
2020-12-31 00:00:00,EQIX,27322000.00,1625695000.00,1886613000.00,-301620000.00,2309826000.00,2309826000.00
2019-12-31 00:00:00,EQIX,,,,,,
2023-12-31 00:00:00,EQR,1199258000.00,139995000.00,137172000.00,2823000.00,1532798000.00,1532798000.00
2022-12-31 00:00:00,EQR,1222515000.00,137172000.00,360236000.00,-223064000.00,1454756000.00,1454756000.00
2021-12-31 00:00:00,EQR,1091537000.00,360236000.00,99728000.00,260508000.00,1260184000.00,1260184000.00
2020-12-31 00:00:00,EQR,1099292000.00,99728000.00,116999000.00,-17271000.00,1265536000.00,1265536000.00
2019-12-31 00:00:00,EQR,,,,,,
2023-12-31 00:00:00,ESS,839693000.00,400334000.00,42681000.00,357653000.00,980064000.00,980064000.00
2022-12-31 00:00:00,ESS,812456000.00,42681000.00,58638000.00,-15957000.00,975649000.00,975649000.00
2021-12-31 00:00:00,ESS,784064000.00,58638000.00,84041000.00,-25403000.00,905259000.00,905259000.00
2020-12-31 00:00:00,ESS,713023000.00,84041000.00,81094000.00,2947000.00,803108000.00,803108000.00
2019-12-31 00:00:00,ESS,,,,,,
2024-06-30 00:00:00,EL,1441000000.00,3395000000.00,4029000000.00,-635000000.00,2360000000.00,2360000000.00
2023-06-30 00:00:00,EL,-1558000000.00,4029000000.00,3957000000.00,104000000.00,1731000000.00,1731000000.00
2022-06-30 00:00:00,EL,2000000000.00,3957000000.00,4958000000.00,-941000000.00,3040000000.00,3040000000.00
2021-06-30 00:00:00,EL,2994000000.00,4958000000.00,5022000000.00,-125000000.00,3631000000.00,3631000000.00
2020-06-30 00:00:00,EL,,,,,,
2023-12-31 00:00:00,ETSY,665605000.00,914323000.00,926619000.00,-24327000.00,705513000.00,705513000.00
2022-12-31 00:00:00,ETSY,646413000.00,926619000.00,785537000.00,147104000.00,683612000.00,683612000.00
2021-12-31 00:00:00,ETSY,621444000.00,785537000.00,1249440000.00,-453669000.00,651551000.00,651551000.00
2020-12-31 00:00:00,ETSY,671846000.00,1249440000.00,448634000.00,786859000.00,678956000.00,678956000.00
2019-12-31 00:00:00,ETSY,,,,,,
2023-12-31 00:00:00,EG,4553000000.00,1437000000.00,1398000000.00,60000000.00,4553000000.00,4553000000.00
2022-12-31 00:00:00,EG,3695000000.00,1398000000.00,1441000000.00,-82000000.00,3695000000.00,3696000000.00
2021-12-31 00:00:00,EG,3833000000.00,1441000000.00,802000000.00,638000000.00,3833000000.00,3832000000.00
2020-12-31 00:00:00,EG,2874000000.00,802000000.00,808000000.00,-9000000.00,2874000000.00,2873000000.00
2019-12-31 00:00:00,EG,,,,,,
2023-12-31 00:00:00,EVRG,-353800000.00,27700000.00,25200000.00,2500000.00,1980200000.00,1980200000.00
2022-12-31 00:00:00,EVRG,-364600000.00,25200000.00,26200000.00,-1000000.00,1801900000.00,1801900000.00
2021-12-31 00:00:00,EVRG,-620800000.00,26200000.00,144900000.00,-118700000.00,1351700000.00,1351700000.00
2020-12-31 00:00:00,EVRG,193500000.00,144900000.00,23200000.00,121700000.00,1753800000.00,1753800000.00
2019-12-31 00:00:00,EVRG,,,,,,
2023-12-31 00:00:00,ES,-2690688000.00,166418000.00,521752000.00,-355334000.00,1646161000.00,1646161000.00
2022-12-31 00:00:00,ES,-1040559000.00,521752000.00,221008000.00,300744000.00,2401293000.00,2401293000.00
2021-12-31 00:00:00,ES,-1212480000.00,221008000.00,264950000.00,-43942000.00,1962600000.00,1962600000.00
2020-12-31 00:00:00,ES,-1260424000.00,264950000.00,117063000.00,147887000.00,1682572000.00,1682572000.00
2019-12-31 00:00:00,ES,,,,,,
2023-12-31 00:00:00,EXC,-2705000000.00,1101000000.00,1090000000.00,11000000.00,4703000000.00,4703000000.00
2022-12-31 00:00:00,EXC,-2277000000.00,1090000000.00,1619000000.00,-529000000.00,4870000000.00,4870000000.00
2021-12-31 00:00:00,EXC,-4969000000.00,1619000000.00,1166000000.00,453000000.00,3012000000.00,3012000000.00
2020-12-31 00:00:00,EXC,-3813000000.00,1166000000.00,1122000000.00,44000000.00,4235000000.00,4235000000.00
2019-12-31 00:00:00,EXC,,,,,,
2023-12-31 00:00:00,EXPE,1844000000.00,5661000000.00,5851000000.00,-206000000.00,2690000000.00,2690000000.00
2022-12-31 00:00:00,EXPE,2778000000.00,5851000000.00,5805000000.00,236000000.00,3440000000.00,3440000000.00
2021-12-31 00:00:00,EXPE,3075000000.00,5805000000.00,4138000000.00,1844000000.00,3748000000.00,3748000000.00
2020-12-31 00:00:00,EXPE,-4631000000.00,4138000000.00,4097000000.00,-20000000.00,-3834000000.00,-3834000000.00
2019-12-31 00:00:00,EXPE,,,,,,
2023-12-31 00:00:00,EXPD,1013877000.00,1512883000.00,2034131000.00,-522807000.00,1053191000.00,1053191000.00
2022-12-31 00:00:00,EXPD,2042851000.00,2034131000.00,1728692000.00,357421000.00,2129675000.00,2129675000.00
2021-12-31 00:00:00,EXPD,832247000.00,1728692000.00,1527791000.00,218303000.00,868494000.00,868494000.00
2020-12-31 00:00:00,EXPD,607426000.00,1527791000.00,1230491000.00,277448000.00,654969000.00,654969000.00
2019-12-31 00:00:00,EXPD,,,,,,
2023-12-31 00:00:00,EXR,1386480000.00,105083000.00,97735000.00,7348000.00,1402474000.00,1402474000.00
2022-12-31 00:00:00,EXR,1215307000.00,97735000.00,76194000.00,21541000.00,1238139000.00,1238139000.00
2021-12-31 00:00:00,EXR,948777000.00,76194000.00,128009000.00,-51815000.00,952436000.00,952436000.00
2020-12-31 00:00:00,EXR,764139000.00,128009000.00,70733000.00,57276000.00,771232000.00,771232000.00
2019-12-31 00:00:00,EXR,,,,,,
2023-12-31 00:00:00,XOM,33450000000.00,31568000000.00,29665000000.00,1798000000.00,55369000000.00,55369000000.00
2022-12-31 00:00:00,XOM,58390000000.00,29665000000.00,6802000000.00,22941000000.00,76797000000.00,76797000000.00
2021-12-31 00:00:00,XOM,36053000000.00,6802000000.00,4364000000.00,2471000000.00,48129000000.00,48129000000.00
2020-12-31 00:00:00,XOM,-2614000000.00,4364000000.00,3089000000.00,1494000000.00,14668000000.00,14668000000.00
2019-12-31 00:00:00,XOM,,,,,,
2023-09-30 00:00:00,FFIV,599225000.00,800835000.00,762207000.00,36503000.00,653409000.00,653409000.00
2022-09-30 00:00:00,FFIV,409007000.00,762207000.00,584333000.00,184239000.00,442631000.00,442631000.00
2021-09-30 00:00:00,FFIV,614545000.00,584333000.00,852826000.00,-268419000.00,645196000.00,645196000.00
2020-09-30 00:00:00,FFIV,600958000.00,852826000.00,602254000.00,251139000.00,660898000.00,660898000.00
2023-08-31 00:00:00,FDS,584787000.00,425444000.00,503273000.00,-81844000.00,645573000.00,645573000.00
2022-08-31 00:00:00,FDS,487121000.00,503273000.00,681865000.00,-156164000.00,538277000.00,538277000.00
2021-08-31 00:00:00,FDS,493901000.00,681865000.00,585605000.00,96523000.00,555226000.00,555226000.00
2020-08-31 00:00:00,FDS,428198000.00,585605000.00,359799000.00,214133000.00,505840000.00,505840000.00
2023-09-30 00:00:00,FICO,464678000.00,136778000.00,133202000.00,-2040000.00,468915000.00,468915000.00
2022-09-30 00:00:00,FICO,503421000.00,133202000.00,195354000.00,-43386000.00,509450000.00,509450000.00
2021-09-30 00:00:00,FICO,416248000.00,195354000.00,157394000.00,38096000.00,423817000.00,423817000.00
2020-09-30 00:00:00,FICO,342927000.00,157394000.00,106426000.00,50909000.00,364916000.00,364916000.00
2023-12-31 00:00:00,FAST,1259900000.00,221300000.00,230100000.00,-10200000.00,1432700000.00,1432700000.00
2022-12-31 00:00:00,FAST,767200000.00,230100000.00,236200000.00,3100000.00,941000000.00,941000000.00
2021-12-31 00:00:00,FAST,613500000.00,236200000.00,245700000.00,-5500000.00,770100000.00,770100000.00
2020-12-31 00:00:00,FAST,933700000.00,245700000.00,174900000.00,65700000.00,1101800000.00,1101800000.00
2019-12-31 00:00:00,FAST,,,,,,
2023-12-31 00:00:00,FRT,244710000.00,260004000.00,96348000.00,163656000.00,555830000.00,555830000.00
2022-12-31 00:00:00,FRT,100068000.00,96348000.00,175163000.00,-78815000.00,516769000.00,516769000.00
2021-12-31 00:00:00,FRT,30838000.00,175163000.00,816896000.00,-641733000.00,471352000.00,471352000.00
2020-12-31 00:00:00,FRT,-132007000.00,816896000.00,153614000.00,663282000.00,369929000.00,369929000.00
2019-12-31 00:00:00,FRT,,,,,,
2024-05-31 00:00:00,FDX,3136000000.00,6501000000.00,6856000000.00,-314000000.00,8312000000.00,8312000000.00
2023-05-31 00:00:00,FDX,2674000000.00,6856000000.00,6897000000.00,77000000.00,8848000000.00,8848000000.00
2022-05-31 00:00:00,FDX,3069000000.00,6897000000.00,7087000000.00,-3000000.00,9832000000.00,9832000000.00
2021-05-31 00:00:00,FDX,4251000000.00,7087000000.00,4881000000.00,2035000000.00,10135000000.00,10135000000.00
2020-05-31 00:00:00,FDX,,,,,,
2023-12-31 00:00:00,FIS,3213000000.00,4414000000.00,4813000000.00,-510000000.00,4335000000.00,4335000000.00
2022-12-31 00:00:00,FIS,2549000000.00,4813000000.00,4283000000.00,993000000.00,3939000000.00,3939000000.00
2021-12-31 00:00:00,FIS,3559000000.00,4283000000.00,4030000000.00,501000000.00,4810000000.00,4810000000.00
2020-12-31 00:00:00,FIS,3313000000.00,4030000000.00,3211000000.00,777000000.00,4442000000.00,4442000000.00
2019-12-31 00:00:00,FIS,,,,,,
2023-12-31 00:00:00,FITB,4018000000.00,3142000000.00,3466000000.00,-324000000.00,4509000000.00,4509000000.00
2022-12-31 00:00:00,FITB,5956000000.00,3466000000.00,2994000000.00,472000000.00,6428000000.00,6428000000.00
2021-12-31 00:00:00,FITB,2395000000.00,2994000000.00,3147000000.00,-153000000.00,2704000000.00,2704000000.00
2020-12-31 00:00:00,FITB,13000000.00,3147000000.00,3278000000.00,-131000000.00,371000000.00,371000000.00
2019-12-31 00:00:00,FITB,,,,,,
2023-12-31 00:00:00,FSLR,-784515000.00,1965069000.00,1493462000.00,466322000.00,602260000.00,602260000.00
2022-12-31 00:00:00,FSLR,-30236000.00,1493462000.00,1455837000.00,-9813000.00,873369000.00,873369000.00
2021-12-31 00:00:00,FSLR,-302732000.00,1455837000.00,1273594000.00,179069000.00,237559000.00,237559000.00
